cart,Record Count
"{""cereal"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ba87gs707t8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""49rpb97vcl6"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""salt"":2}",1
"{""bannuts~s"":1,""bannutella~s"":1}",1
"{""heart-L&redvelvet.gold"":0,""heart-L&redvelvet.pink"":1}",1
"{""custom"":[{""title"":""Ice cream​"",""price"":0,""quantity"":2,""id"":""4dv7hk76dzw""}]}",1
"{""pbj"":1,""banultimate~s"":1}",1
"{""candy"":0,""loveislove&triplec,cornflakes,doubletrouble,mamaog,candy,cereal"":1,""salt"":1}",1
"{""redvelvet"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""eeu1wev7bfk"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""iom5k0fmnr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""l4tm5kl8ev"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""hella"":1,""cereal"":1,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""et2uchbkr1p"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""f8duwumxxc4"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":2,""candy"":2,""cereal"":1}",1
"{""chocpudding-2lb"":1,""cupc"":1}",1
"{""custom"":[{""title"":""1​ lb​ VEGAN​ PB OREO​"",""price"":750,""quantity"":1,""id"":""s7ubghbriim""}]}",1
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""zalttmjmqx"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":12,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""cereal"":0}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""3w967lpd2qr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":5,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cereal"":6}",1
"{""cereal"":1,""sundae"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""xpzp82tvcqn"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""sundae"":0,""fat"":0,""cereal"":0,""candy"":0,""ferrero_slice"":1,""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""tgq3clkknwg"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":2,""MILK CANDY"":2,""FAT KID FROYO"":2,""extra"":"""",""title"":""Icecream box of 6""},{""count"":""6"",""price"":750,""quantity"":1,""id"":""937oh2gtjpu"",""SINFUL SUNDAE"":5,""CEREAL KILLER"":0,""MILK CANDY"":0,""FAT KID FROYO"":1,""extra"":"""",""title"":""Icecream box of 6""}]}",1
"{""cereal"":6,""peanut"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""2xd549jopvd"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""custom"": [{""title"": ""Sinful Sundae ice cream 2 \\u0e16\\u0e49\\u0e27\\u0e22 "", ""price"": 260, ""quantity"": 0, ""id"": ""to34b3qtab""}], ""cereal"": 0, ""sundae"": 2}",1
"{""custom"":[{""title"":""MILK CANDY"",""price"":130,""quantity"":0,""id"":""yj7ze291gdt""}],""cereal"":2}",1
"{""deathchoc"":1,""peanut"":1}",1
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":0,""id"":""vnzirlmjcns"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""sv5hqn5acl"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cereal"":2,""sundae"":2,""cupc"":1,""pbj"":0,""redvelvet"":1}",1
"{""hella"":1,""pbj"":1,""candy"":0}",1
"{""bancheese~s"":0,""custom"":[{""title"":""Ice cream​"",""price"":0,""quantity"":2,""id"":""yxtt63kgf4i""}],""bannuts~s"":1}",1
"{""carrot_slice"":1,""berry_slice"":1,""ferrero_slice"":1,""banana_slice"":1}",1
"{""sundae"":2,""cereal"":1,""blackout_slice"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""bjd0myyaxsm"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}],""chocpudding_slice"":1,""hella"":1}",1
"{""custom"":[{""title"":""2 lb Choc pudding cake​*** lady in pink with flowersสีชมพู​02​*​**"",""price"":2800,""quantity"":1,""id"":""t3dbqmgpgu""}]}",1
"{""cereal"":0,""custom"":[{""title"":""1lb Red velvet "",""price"":1500,""quantity"":1,""id"":""5lykmx2z0f4""}]}",1
"{""custom"":[{""title"":""2 lb Strawberry​ *** lady in pink with flowersทรง​สูง​ 01*​**"",""price"":3300,""quantity"":1,""id"":""yoajzbgbzno""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""bm00hwnkr3"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cupc"":1,""hella"":1,""salt"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""mp8tkk9lfme"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""chocpudding-2lb"":0,""custom"":[{""title"":""Chocolate Pudding 2lb ตกแต่งหัวใจสีชมพู, มุกสีขาว และเชอร์รี่"",""price"":3000,""quantity"":0,""id"":""qm9nk5yuol""},{""title"":""Chocolate Pudding 2lb ตกแต่งหัวใจสีชมพูอ่อน, มุกสีขาว และเชอร์รี่"",""price"":3000,""quantity"":1,""id"":""yqm9czto5vg""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ia9grhtd38"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":1,""redvelvet"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""cuptv5g3hdt"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""avkcx4cgpkk"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""kiss-1lb"":1,""bancheese~l"":0}",1
"{""sundae"":2,""redvelvet"":1}",1
"{""hella"":3,""redvelvet"":3,""deathchoc"":3,""pbj"":3}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""zifpzmzb42s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""candy"":0,""hella"":1,""deathchoc"":1}",1
"{""custom"":[{""title"":""ขนมไหว้พระจันทร์"",""price"":0,""quantity"":1,""id"":""vluh78b4ibh""}],""sundae"":0}",1
"{""sundae"":2,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""0f4dbza9awwc"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nud7oav06b"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cupc"":3,""hella"":1,""redvelvet"":2}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nthqx297rj"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""custom"":[{""title"":""Ice cream​"",""price"":0,""quantity"":2,""id"":""5h4ks1eob1e""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""8k9wc6i9sj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":5,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""hella"":1,""blackout_slice"":1}",1
"{""cupc"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""khxn0h1scn"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""custom"":[{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 3 ***"",""price"":950,""quantity"":1,""id"":""m2prxy3alr""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":3,""id"":""7izmz2zeol9"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""custom"":[{""title"":""1 lb Mermaid รสชาติ choc pudding cake​"",""price"":1800,""quantity"":1,""id"":""pjflw8x5cgn""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""slidbh8vh6s"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7bgyjeyzl64"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""custom"":[{""title"":""เค้กขนาด 2 ปอนด์ รสชาติ Banana Nutella การตกแต่งและสีตามรูปมานะคะ"",""price"":3000,""quantity"":1,""id"":""i4d2bfsajk9""}],""cereal"":2}",1
"{""custom"":[{""title"":""1 Lb Red velvet​cake​***ตกเเต่ง​ lady in pink สีชมพู​ 02***"",""price"":1800,""quantity"":1,""id"":""6t8530lq267""}]}",1
"{""candy"":0,""redvelvet"":1,""carrot_slice"":1}",1
"{""redvelvet"":1,""fat"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nr192nlccj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":4,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bancheese~s"":1}",1
"{""sundae"":1,""chocpudding_slice"":1,""cupc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""8nfo09vcg6l"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""78ly1b677r7"",""SINFUL SUNDAE"":2,""CEREAL KILLER"":2,""MILK CANDY"":2,""extra"":"""",""title"":""Icecream box of 6""}],""coconut-1lb"":0,""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""6iafi0pa2o4"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""custom"":[{""title"":""2 lb Young coconut cake *** lady in pink with flowersสี​ขาว​ตามภาพ  ด้านบนตกเเต่ง​เป็นเนื้อมะพร้าว​*​*​**"",""price"":3000,""quantity"":0,""id"":""vqgbhkizfed""},{""title"":""2 lb Red velvet​***ตกเเต่ง​เเบบMother’s Day + ​ผีเสื้อ​ทรง​สูง​ สีตามฟ้าตามภาพ"",""price"":3300,""quantity"":0,""id"":""o7rrsqofxrs""},{""title"":""2 lb Strawberry ​***ตกเเต่ง​เเบบMother’s Day + ​ผีเสื้อ​ทรง​สูง​ สีตามฟ้าตามภาพ"",""price"":3300,""quantity"":1,""id"":""01nv6ufgpqmt""}]}",1
"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":0,""id"":""w5scstfo8qr"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""cereal"":12,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""c3lj3jcfi0l"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""eyqj98nswh"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""custom"":[{""title"":""Banana Nutella 1lb ตกแต่งหัวใจสีชมพู, เชอร์รี่ และมุก"",""price"":2000,""quantity"":1,""id"":""mp0n8rbhrqi""}]}",1
"{""deathchoccake-1lb"":1,""hella"":1,""custom"":[{""title"":""เพิ่มกล่องใสใส่เค้ก (ใช้กล่องใสผูกโบว์ แทนกล่องกระดาษ)"",""price"":100,""quantity"":1,""id"":""pbzrl4xdos""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""9ypbu7se9yq"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bannutella~s"":1,""banog~s"":1,""bannuts~s"":1}",1
"{""sundae"":3,""cereal"":3,""chocpudding_slice"":2}",1
"{""sundae"":3,""cereal"":3,""candy"":0,""deathchoc"":3}",1
"{""cereal"":4,""bannuts~s"":1,""chocpudding_slice"":1,""coconut_slice"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4lg3009az7"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""pbj"":1}",1
"{""cereal"":3,""sundae"":3,""pbj"":2,""hella"":2}",1
"{""hella"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qpqyy3o5x1l"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""heart-set&redvelvet,ganache.pinkgold"":1,""heart-S&ganache.pink"":1}",1
"{""sundae"":1,""banultimate~l"":1,""hella"":1,""bannutella~s"":1,""cupc"":2}",1
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""5625acm5tu8"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":3,""id"":""9grxq5hck8h"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":3,""id"":""5bx8zps8uyy"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""vjrw8q2q1jm"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""hk2z1c8mmyr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":3,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""banog~l"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""0iapyocfb64q"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""coconut_slice"":4,""custom"":[{""title"":""Love​  is​  Love​"",""price"":620,""quantity"":1,""id"":""raychcl8jap""}]}",1
"{""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""y1i0fui754"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""ferrero-1lb#flower"":0,""ferrero-1lb"":1}",1
"{""deathchoc"":1,""redvelvet"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""i6zyr2zylf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""vf2b955i61"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""loveislove&cornflakes,matcha,candy"":1}",1
"{""berry_slice"":1,""ferrero_slice"":1,""blackout_slice"":1}",1
"{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""zi2cmdnby9""}],""kiss_slice"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""db2mc7kzab"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cereal"":1,""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""bcutqjvizsd"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":3,""id"":""ekafuyuuj15"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""candy"":3,""cereal"":3,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""fna9ihh5c3f"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cupc"":1,""deathcake"":1}",1
"{""loveislove&doubletrouble,triplec,matcha,mamaog,cereal,candy"":1}",1
"{""cereal"":2,""deathcake"":1,""hella"":1}",1
"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""qqz1unwh3yb"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""blackout_slice"":1,""chocpudding_slice"":1}",1
"{""heart-set&redvelvet,ganache.pinkgold"":2}",1
"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""uqy4bmavcw"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":2,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":0,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":3,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""e6afmhzcgfl"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":3,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
