datetime,long,cart,Record Count,shipping_price
"Jun 9, 2021",,"{""cereal"":2}",1,0
"Jun 9, 2021",100.5568452,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""f8gcyikk58"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":3,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":3,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,0
"Jun 9, 2021",100.5738169,"{""cereal"":2,""candy"":2}",1,49
"Jun 9, 2021",100.4191974,"{""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""erbwrc2z64n"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""coconut_slice"":1,""banana_slice"":0,""bannutella~s"":1}",1,206
"Jun 9, 2021",100.546905,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""etk1d9esoyb"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""candy"":0}",1,0
"Jun 9, 2021",,"{""cereal"":1,""candy"":1,""hella"":2,""pbj"":1,""ferrero_slice"":1}",1,0
"Jun 9, 2021",,"{""cereal"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""gojlt6otl6"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""chocpudding_slice"":1}",1,0
"Jun 9, 2021",100.6917578,"{""coconut-1lb"":1}",1,322
"Jun 9, 2021",100.5473133,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""qqz1unwh3yb"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""blackout_slice"":1,""chocpudding_slice"":1}",1,104
"Jun 10, 2021",100.5643955,"{""care"":1,""cereal"":1,""candy"":1}",1,45
"Jun 10, 2021",,"{""cereal"":3,""berry_slice"":1,""deathcake"":1}",1,0
"Jun 10, 2021",100.5979989,"{""blackout_slice"":0,""carrot_slice"":0,""berry_slice"":0,""cake"":[{""count"":""8"",""price"":1720,""quantity"":1,""id"":""xpovfou5k2"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":2,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":0,""YOUNG COCONUT CAKE"":0,""FERRERO CHOCOLATE TART"":2,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,471
"Jun 10, 2021",100.5744252,"{""cereal"":1,""candy"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""xv2ecwxnf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":6,""DOUBLE TROUBLE"":0,""MAMA OG"":6,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""7gk8l91qnh8"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,50
"Jun 10, 2021",,"{""deathchoccake-1lb"":1}",1,0
"Jun 10, 2021",100.4450586,"{""coconut-1lb"":1}",1,386
"Jun 10, 2021",100.5360062,"{""redvelvet"":2,""bancheese~l"":1,""salt"":1}",1,178
"Jun 10, 2021",100.6238505,"{""chocpudding-2lb"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""apsakltn85t"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,230
"Jun 10, 2021",100.7152265,"{""deathchoccake-2lb"":1}",1,355
"Jun 10, 2021",,"{""candy"":1,""cereal"":2,""ferrero_slice"":1}",1,0
"Jun 10, 2021",100.6634215,"{""custom"":[{""title"":""Red velvet 1 lb"",""price"":1500,""quantity"":1,""id"":""6558qpe1e7m""}]}",1,280
"Jun 10, 2021",100.5685765,"{""candy"":2}",1,35
"Jun 10, 2021",100.5555379,"{""cereal"":10,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""oe249ybxv5q"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":12,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,63
"Jun 10, 2021",,"{""custom"":[{""title"":""1 lb chocolate pudding cake​***ตกเเต่งlady in pink ชมพู​ 02***"",""price"":2800,""quantity"":0,""id"":""yd8apvdvbps""},{""title"":""2lb chocolate pudding cake​***ตกเเต่งlady in pink ชมพู​ 02***"",""price"":2800,""quantity"":1,""id"":""5ikknyak5wd""}]}",1,0
"Jun 10, 2021",100.6121336,"{""chocpudding-1lb"":1}",1,204
"Jun 10, 2021",,"{""cereal"":1,""hella"":1,""salt"":1,""soft"":[{""count"":""0"",""price"":170,""quantity"":1,""id"":""9xbf1mj1omm"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"Jun 10, 2021",,"{""redvelvet"":2}",1,0
"Jun 10, 2021",100.5863379,"{""mixedberry-1lb"":0,""mixedberry-2lb"":1}",1,173
"Jun 10, 2021",100.397999,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""tjde49pp5f9"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7p709g2lsfm"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""coconut_slice"":1}",1,215
"Jun 10, 2021",,"{""custom"":[{""title"":""1lb Red velvet ***ตกแต่งสีครีม + ดอกไม้"",""price"":1500,""quantity"":1,""id"":""gol8fho3wnu""}]}",1,0
"Jun 10, 2021",100.5309172,"{""custom"":[{""title"":""1 Lb quarantine death by choc​ cookie cake​***ตกเเต่ง​เเบบที่ 2***"",""price"":950,""quantity"":1,""id"":""8hnrwudqgvw""}]}",1,158
"Jun 10, 2021",100.4490732,"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""6u9yo82t6vf"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""j7mf954h5oo"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",1,0
"Jun 10, 2021",,"{""candy"":1}",1,0
"Jun 10, 2021",100.5013094,"{""chocpudding-2lb#dearest"":1}",1,322
"Jun 10, 2021",,"{""heart-S&redvelvet.pink"":1}",1,0
"Jun 10, 2021",100.2821487,"{""cereal"":1,""candy"":1,""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""vpmrxju6dmn"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,185
"Jun 11, 2021",100.5740728,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""npchk1zfhl"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,48
"Jun 11, 2021",,"{""hella"":1,""cupc"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""zooiz7jez1s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""bannutella~s"":1}",1,0
"Jun 11, 2021",,"{""hella"":1,""redvelvet"":1}",1,0
"Jun 11, 2021",100.6212103,"{""chocpudding-1lb"":1}",1,224
"Jun 11, 2021",100.574356,"{""cupccake-1lb"":1}",1,51
"Jun 11, 2021",100.5486294,"{""custom"":[{""title"":""เค้ก​2​ชั้น​ ชั้นบน​chocolate​ pudding​ ชั้นล่าง banana​ nutella​ ตกแต่ง​lady​ in​ pink​ with​ flower​ สีชมพู​"",""price"":4500,""quantity"":1,""id"":""9xnv9eb2d7r""}],""cereal"":0,""candy"":0}",1,170
"Jun 11, 2021",,"{""carrot-1lb"":1}",1,0
"Jun 11, 2021",100.5338483,"{""berry-1lb"":1}",1,195
"Jun 11, 2021",100.6102227,"{""chocpudding-1lb#dearest"":1}",1,199
"Jun 11, 2021",100.6067945,"{""chocpudding-2lb"":1}",1,222
"Jun 11, 2021",100.542305,"{""hella"":4,""banana_slice"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""3zpwn612mm9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bannutella~s"":2}",1,0
"Jun 11, 2021",,"{""coconut-1lb"":1}",2,0
"Jun 11, 2021",,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pdqpxf2wjf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""skrn0y9anh9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":3,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""pd6qe1lyctn"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"Jun 11, 2021",100.641597,"{""custom"":[{""title"":""เค้ก​ Red​ velvet​ 1​ปอนด์​ ตกแต่ง​ Lady​ in​ pink​ สี​เขียว​มิ้น"",""price"":1800,""quantity"":1,""id"":""t2quxx9f0ho""}]}",1,273
"Jun 11, 2021",,"{""valrhona"":1}",1,0
"Jun 11, 2021",100.5938934,"{""kiss-1lb"":1}",1,185
"Jun 11, 2021",100.6913723,"{""deathcake"":1,""berry_slice"":1}",1,161
"Jun 11, 2021",100.606006,"{""chocpudding-2lb#flower"":0,""chocpudding-2lb#dearest"":1}",1,205
"Jun 11, 2021",100.55688,"{""cereal"":3,""candy"":3}",1,83
"Jun 11, 2021",,"{""cereal"":1,""candy"":1}",1,0
"Jun 11, 2021",100.4714429,"{""custom"":[{""title"":""2 lb Young coconut cake​*** lady in pink with flowersสีขาว เนื้อ​มะพร้าว​ด้านบน​***"",""price"":300,""quantity"":0,""id"":""m2tux049rq""},{""title"":""2 lb Young coconut cake​*** lady in pink with flowersสีขาว เนื้อ​มะพร้าว​ด้านบน​***"",""price"":3000,""quantity"":1,""id"":""ltos46outeg""}]}",1,407
"Jun 11, 2021",,"{""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""hwuh8evv1ui"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"Jun 11, 2021",,"{""cereal"":1,""cupc"":1}",1,0
"Jun 11, 2021",100.5392942,"{""berry-1lb"":0,""carrot-1lb"":1}",1,179
"Jun 11, 2021",100.5460692,"{""coconut-2lb"":1}",1,242
"Jun 11, 2021",100.5859143,"{""salt"":1,""cupc"":2}",1,0
"Jun 11, 2021",100.5943224,"{""heart-S&ganache.gold"":1}",1,68
"Jun 11, 2021",100.6108663,"{""cake"":[{""count"":""8"",""price"":1620,""quantity"":1,""id"":""c5q00w4ezzs"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":0,""id"":""03rjcjz7nv4d"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,278
"Jun 11, 2021",100.5104164,"{""hella"":1,""pbj"":1,""redvelvet"":1,""deathchoc"":1,""peanut"":1}",1,124
"Jun 11, 2021",100.641597,"{""cupccake-1lb"":1,""valrhona"":1}",1,136
"Jun 11, 2021",100.5636961,"{""banana-2lb"":1}",1,154
"Jun 11, 2021",100.5101005,"{""cereal"":0,""ladypink-3lb#berries&banana,banana.pink"":0,""ladypink-3lb#berries&banana,banana.white"":1}",1,232
"Jun 11, 2021",,"{""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""c1fn7ywswqr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"Jun 11, 2021",100.5997663,"{""cereal"":1,""bannuts~s"":0,""banog~s"":1}",1,78
"Jun 11, 2021",100.5731931,"{""bannutella~s"":2}",1,50
"Jun 11, 2021",100.5343822,"{""chocpudding-2lb"":1}",1,201
"Jun 12, 2021",100.5862232,"{""blackout-1lb"":1}",1,200
"Jun 12, 2021",,"{""cupc"":1}",1,0
"Jun 12, 2021",,"{""cereal"":4}",1,0
"Jun 12, 2021",100.6316043,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""8yaujos5kgj"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""ryu1pwz4yx"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,147
"Jun 12, 2021",100.5978839,"{""loveislove&sexyback,triplec,candy"":1}",1,78
"Jun 12, 2021",100.5906557,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""en7ld1wu988"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""}]}",1,67
"Jun 12, 2021",100.5840293,"{""chocpudding-2lb"":1}",1,280
"Jun 12, 2021",100.5467116,"{""deathchoccake-1lb"":1,""candy"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pviq9vlh5d"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bannutella~s"":0}",1,232
"Jun 12, 2021",100.5678341,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""45f5jnp4s8w"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,47
"Jun 12, 2021",100.5451136,"{""coconut-1lb"":1}",1,232
"Jun 12, 2021",100.535313,"{""ferrero-1lb"":1}",1,187
"Jun 12, 2021",100.5433992,"{""candy"":0,""custom"":[{""title"":""(Love is Love)  2 Triple C, 2 Conflake, 1 Cereal ice cream, 1 milk ice cream "",""price"":620,""quantity"":1,""id"":""pplqkck2dz""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""x4v8lax4a6c"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,108
"Jun 12, 2021",,"{""pbj"":1,""redvelvet"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""mysd1p9pal"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"Jun 12, 2021",,"{""cereal"":1,""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""bcutqjvizsd"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"Jun 12, 2021",100.5656927,"{""hella"":2}",1,39
"Jun 12, 2021",100.5407969,"{""chocpudding-1lb"":1}",1,224
"Jun 12, 2021",,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""8ubaasqqwt"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":12,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,0
"Jun 12, 2021",,"{""chocpudding-1lb"":1}",1,0
"Jun 12, 2021",100.5340344,"{""heart-S&ganache.gold"":1}",1,177
"Jun 12, 2021",100.5435048,"{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":1,""id"":""eeu81xyyhw""}],""candy"":0}",1,70
"Jun 12, 2021",100.5024106,"{""chocpudding-1lb"":1}",1,227
"Jun 12, 2021",100.5416618,"{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""zi2cmdnby9""}],""kiss_slice"":1}",1,72
"Jun 12, 2021",100.5347179,"{""bannutella~l"":1,""carrot_slice"":2}",1,103
"Jun 12, 2021",100.4954629,"{""pbj"":2,""redvelvet"":1,""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""qmw1h9l9muh"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""coconut_slice"":1}",1,119
"Jun 12, 2021",100.5704231,"{""deathchoccake-1lb"":1}",1,161
"Jun 12, 2021",100.397999,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ji1eiujz0k"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4136j8j1k86"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cereal"":0}",1,215
"Jun 12, 2021",100.5835388,"{""berry-2lb"":1}",1,169
"Jun 12, 2021",100.6060685,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""f8duwumxxc4"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":2,""candy"":2,""cereal"":1}",1,92
"Jun 12, 2021",100.541049,"{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""2woty75wxgz""}],""kiss_slice"":1}",1,101
"Jun 12, 2021",100.4617352,"{""custom"":[{""title"":""Love​ is​ Love​"",""price"":620,""quantity"":1,""id"":""q3mf2tvi4v""}]}",1,0
"Jun 12, 2021",,"{""cereal"":1,""pbj"":1}",1,0
"Jun 12, 2021",100.571854,"{""kiss-1lb"":1}",1,278
"Jun 12, 2021",100.6354484,"{""custom"":[{""title"":""Love​ is​ Love​"",""price"":620,""quantity"":1,""id"":""8vu78necz67""}]}",1,128
"Jun 12, 2021",100.5411982,"{""candy"":0,""custom"":[{""title"":""(Love is Love)  1 Mama OG, 1 Conflake, 1 Sexy Back, 1 Baby OG, 1 Cereal ice cream, 1 milk ice cream "",""price"":620,""quantity"":1,""id"":""qkbfht0b50s""}]}",1,105
"Jun 12, 2021",,"{""pbj"":2,""cupc"":1,""coconut_slice"":1,""soft"":[{""count"":""0"",""price"":360,""quantity"":1,""id"":""3kqywntl54i"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""candy"":1,""cereal"":1}",1,0
"Jun 12, 2021",100.578974,"{""candy"":3,""cereal"":3}",1,57
"Jun 12, 2021",100.4058234,"{""kiss-1lb"":1,""coconut_slice"":1}",1,393
"Jun 12, 2021",,"{""bancheese~s"":1,""bannutella~s"":1}",1,0
"Jun 12, 2021",100.6205232,"{""mixedberry-2lb"":1}",1,319
"Jun 12, 2021",100.5346763,"{""candy"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""o6wcsw8ujwn"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,106
"Jun 12, 2021",100.568782,"{""hella"":1,""salt"":1}",1,39
"Jun 12, 2021",100.5694916,"{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":1,""id"":""26ts6ak8pip""}]}",1,50
"Jun 12, 2021",,"{""hella"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""i0wzs940ag"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"Jun 12, 2021",100.5436333,"{""custom"":[{""title"":""Love is love 2 sets"",""price"":1240,""quantity"":1,""id"":""8pmirsbqnb3""}],""deathchoccake-1lb"":2}",1,0
