datetime,cart,Record Count,total_price
"May 20, 2021","{""banana_slice"":3,""chocpudding_slice"":3,""coconut_slice"":2,""ferrero_slice"":0,""carrot_slice"":0,""cereal"":1}",1,1890
"May 20, 2021","{""cupccake-2lb"":1}",1,1742
"May 20, 2021","{""cereal"":1,""banultimate~s"":1}",1,371
"May 20, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":6,""id"":""k22o06aegj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,2664
"May 20, 2021","{""custom"":[{""title"":""1 lb chocolate pudding cake​***ตกเเต่ง​เค้ก mermaid​***"",""price"":1800,""quantity"":1,""id"":""pux4jwwacc9""}]}",1,1800
"May 20, 2021","{""deathchoc"":2,""cereal"":1}",1,507
"May 20, 2021","{""cereal"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""lqrbru51xi8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""k56qfjp14ds"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,940
"May 20, 2021","{""banultimate~s"":1,""bancheese~s"":1}",1,465
"May 20, 2021","{""deathcake"":1}",1,750
"May 20, 2021","{""hella"":1,""cereal"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""vabf2engafl"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,972
"May 20, 2021","{""deathchoc"":1,""blackout_slice"":1}",1,370
"May 20, 2021","{""ferrero_slice"":1,""berry_slice"":1,""chocpudding_slice"":1}",1,700
"May 20, 2021","{""valrhona"":1,""peanut"":1,""pbj"":1,""salt"":1,""hella"":1,""redvelvet"":1,""cupc"":1,""deathchoc"":1}",1,1291
"May 20, 2021","{""cereal"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""gyiy6tgxovm"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,765
"May 20, 2021","{""cereal"":2,""redvelvet"":1,""cupc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""qwho6je02l"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1162
"May 20, 2021","{""cereal"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ba87gs707t8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,490
"May 20, 2021","{""chocpudding-1lb"":0,""chocpudding-1lb#dearest"":1}",1,1951
"May 20, 2021","{""cereal"":2,""berry_slice"":1}",1,592
"May 20, 2021","{""kiss-1lb"":1}",1,1709
"May 20, 2021","{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ux3fmiktwq"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,670
"May 20, 2021","{""deathchoc"":2,""hella"":2,""deathchoccake-1lb"":1}",1,1842
"May 20, 2021","{""kiss-1lb#dearest"":1}",1,1997
"May 20, 2021","{""cereal"":2}",4,1512
"May 20, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":4,""id"":""lg67f29lgx"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,4310
"May 20, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",1,1100
"May 20, 2021","{""heart-S&redvelvet.pink"":1}",1,708
"May 20, 2021","{""cereal"":4,""hella"":1}",1,784
"May 20, 2021","{""blackout-1lb"":1}",1,1711
"May 20, 2021","{""coconut-1lb"":1}",2,4191
"May 19, 2021","{""banultimate~l"":0,""banana-1lb"":1}",1,1687
"May 19, 2021","{""heart-S&redvelvet.pink"":1,""bannuts~s"":1}",1,748
"May 19, 2021","{""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""mbl1vw29mtb"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,90
"May 19, 2021","{""banog~l"":3}",1,1500
"May 19, 2021","{""carrot-1lb"":1,""cereal"":3}",1,2387
"May 19, 2021","{""cupc"":1,""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""2jz7zk09lyq"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,777
"May 19, 2021","{""chocpudding-1lb#dearest"":1}",1,1650
"May 19, 2021","{""hella"":1,""pbj"":1,""cereal"":4}",1,921
"May 19, 2021","{""cereal"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""7rw4ksfy1bf"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,220
"May 19, 2021","{""cereal"":3}",3,1355
"May 19, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":5,""id"":""rkh3hp6mgto"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,2314
"May 19, 2021","{""chocpudding-2lb"":1,""custom"":[{""title"":""เค้กหัวใจ 2 ชั้น / สี ชมพูอ่อน /รสชาติ Red velvet "",""price"":5000,""quantity"":1,""id"":""39m90yubqbo""}],""mixedberry-1lb"":1}",1,9793
"May 19, 2021","{""hella"":1,""pbj"":1,""cupc"":1,""salt"":1,""berry_slice"":1,""coconut_slice"":1,""ferrero_slice"":1,""cereal"":2}",1,1751
"May 19, 2021","{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ogo470duzt"",""BAE BROWNIE"":5,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,563
"May 19, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""b6q1oke9d3"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""ferrero_slice"":1}",1,825
"May 19, 2021","{""coconut_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""zncx1mffmb"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,805
"May 19, 2021","{""cereal"":1,""banultimate~s"":1}",1,355
"May 19, 2021","{""hella"":2,""cupc"":2,""deathchoc"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""dgczlzkynss"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""0b87gzk64gu"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1985
"May 19, 2021","{""cereal"":4}",1,520
"May 19, 2021","{""cereal"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""85libnk6gqe"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":3,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""jjy0cm49pj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,930
"May 19, 2021","{""cupc"":2,""cereal"":2}",1,646
"May 19, 2021","{""bannutella~s"":1,""banultimate~s"":1,""cupc"":1}",1,516
"May 19, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",2,2246
"May 19, 2021","{""cereal"":4,""hella"":1,""pbj"":2}",1,1073
"May 19, 2021","{""deathcake"":1}",2,1500
"May 19, 2021","{""carrot-1lb#dearest"":0,""banana-1lb"":1}",1,1500
"May 19, 2021","{""cereal"":5}",1,731
"May 19, 2021","{""custom"":[{""title"":""เค้กขนาด 1 ปอนด์ รสชาติ chocolate pudding  ตกแต่ง Lady in pink สีเขียวตามภาพ"",""price"":1800,""quantity"":1,""id"":""tg30eznut5q""}]}",1,1987
"May 19, 2021","{""cereal"":6}",1,828
"May 19, 2021","{""hella"":1,""cupc"":1,""salt"":1,""pbj"":1,""peanut"":1}",1,750
"May 19, 2021","{""coconut-1lb"":1,""bannutella~s"":2}",1,2078
"May 19, 2021","{""chocpudding-1lb"":1,""cereal"":2}",1,2255
"May 19, 2021","{""cereal"":2}",1,341
"May 19, 2021","{""chocpudding-1lb"":1}",1,1647
"May 19, 2021","{""cupc"":0,""cereal"":4}",1,577
"May 19, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""43b7yqvaujq"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,583
"May 19, 2021","{""cupc"":1,""hella"":1}",1,352
"May 19, 2021","{""banana_slice"":1,""chocpudding_slice"":1,""ferrero_slice"":1,""cereal"":5}",1,1574
"May 19, 2021","{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""67u5f60qvna"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":2,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,1660
"May 19, 2021","{""chocpudding_slice"":2,""berry_slice"":2,""banana_slice"":1,""coconut_slice"":1,""kiss_slice"":1,""carrot_slice"":1}",1,2138
"May 19, 2021","{""cereal"":1}",1,130
"May 18, 2021","{""banog~l"":2,""cereal"":4}",1,1685
"May 18, 2021","{""kiss-1lb"":1}",1,1854
"May 18, 2021","{""mixedberry-1lb"":1}",1,1969
"May 18, 2021","{""cereal"":4}",1,593
"May 18, 2021","{""custom"":[{""title"":""1​ lb​ Carrot​ cream​ cheese​ ตกแต่งหัวใจสีชมพู​อ่อน, มุก, เชอร์รี่​"",""price"":2000,""quantity"":1,""id"":""w0bavzx151f""},{""title"":""1​ lb​ Young​ coconut​  ตกแต่ง​หัวใจ​สีฟ้าอ่อน, มุก, เชอร์รี่​"",""price"":2000,""quantity"":1,""id"":""djwgijwh1e8""},{""title"":""2​ lb​ Red​ velvet​ ตกแต่ง​ lady​ in​ pink​ สีชมพู​เข้ม"",""price"":2800,""quantity"":1,""id"":""duau5nhjrie""}],""cereal"":2}",1,6390
"May 18, 2021","{""peanut"":2,""cereal"":1}",1,430
"May 18, 2021","{""cereal"":3}",3,1524
"May 18, 2021","{""heart-S&redvelvet.pink"":1}",1,746
"May 18, 2021","{""custom"":[{""title"":""เค้กขนาด 1 Ib รสชาติ Chocolate Carmel สีม่วง Lavender ตกแต่งตามภาพตัวอย่าง"",""price"":1500,""quantity"":1,""id"":""xh7ut762qh""}]}",1,1864
"May 18, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""zfjot5pbexp"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}]}",1,681
"May 18, 2021","{""kiss-2lb"":1}",1,2751
"May 18, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""sgj5fac3l9k"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,509
"May 18, 2021","{""heart-S&ganache.pink"":1}",1,726
"May 18, 2021","{""ferrero-1lb"":0,""cereal"":3,""ferrero_slice"":2,""coconut_slice"":1,""banana_slice"":1,""kiss_slice"":1}",1,1740
"May 18, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""4rbs826p7yi"",""BAE BROWNIE"":5,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Double box of 18""}]}",1,640
"May 18, 2021","{""cereal"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""9b0h8hl3rr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1029
"May 18, 2021","{""cereal"":4,""ferrero_slice"":1}",1,899
"May 18, 2021","{""mixedberry-1lb"":1,""cereal"":2}",2,4638
"May 18, 2021","{""blackout_slice"":1,""carrot_slice"":1,""banana_slice"":1,""berry_slice"":1}",1,900
"May 18, 2021","{""hella"":1,""cupc"":1,""deathchoc"":1,""pbj"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":2,""id"":""33d86i795h5"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4nlnkglxr4t"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,2214
"May 18, 2021","{""peanut"":1,""hella"":1,""deathchoc"":1,""cereal"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""q4msf8o1evf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1381
"May 18, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""sk7p3mmeqsg"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,570
"May 18, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""t2cq9iah4kk"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":2}",1,814
"May 18, 2021","{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""buby5nxre1b"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,1986
"May 18, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ky0lisxtkqc"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,360
"May 18, 2021","{""cereal"":5}",2,1487
"May 18, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""db2mc7kzab"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,505
"May 18, 2021","{""cereal"":2}",3,928
"May 18, 2021","{""cereal"":10}",1,1365
"May 18, 2021","{""chocpudding-1lb"":1,""coconut_slice"":2}",1,1940
"May 18, 2021","{""deathchoc"":1,""redvelvet"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""8z402w2vgf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":4,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,788
"May 18, 2021","{""coconut-2lb"":1}",1,3186
"May 18, 2021","{""pbj"":1,""banultimate~s"":1}",1,449
"May 18, 2021","{""valrhona"":1,""hella"":1,""heart-S&ganache.pink"":1}",1,1030
"May 18, 2021","{""salt"":1}",1,192
"May 18, 2021","{""cereal"":6}",2,1653
"May 18, 2021","{""care"":1}",1,1347
"May 17, 2021","{""cereal"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""v1e9oj9oend"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,778
"May 17, 2021","{""banana-1lb"":1}",1,1844
"May 17, 2021","{""cereal"":3,""bancheese~s"":1,""bannutella~s"":1,""redvelvet"":2,""pbj"":1}",1,1219
"May 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":12,""id"":""trua1v3qmjh"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,5264
"May 17, 2021","{""cereal"":1}",1,222
"May 17, 2021","{""deathchoc"":1}",1,200
"May 17, 2021","{""mixedberry-2lb"":1}",1,3059
"May 17, 2021","{""cereal"":5}",1,773
"May 17, 2021","{""custom"":[{""title"":""2 lb Cup c cookie cake​"",""price"":1450,""quantity"":0,""id"":""1mlik9n9ozt""},{""title"":""2 lb Cup c cookie cake***ตกเเต่ง​ตามเเบบที่ 1***"",""price"":1450,""quantity"":1,""id"":""w2kjo4xvhui""}]}",1,1676
"May 17, 2021","{""hella"":1,""ferrero_slice"":1,""chocpudding_slice"":1,""cereal"":1}",1,832
"May 17, 2021","{""cereal"":10}",2,2665
"May 17, 2021","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":1,""id"":""gyllpxhst3"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":2,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",1,1890
"May 17, 2021","{""cereal"":10,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""r33i2ludke"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":3,""MATCHA POWWOW"":1,""SEXY BACK"":4,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""xf03lhxms3"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cupc"":1,""pbj"":0,""banultimate~s"":4,""bancheese~s"":4}",1,3810
"May 17, 2021","{""carrot_slice"":1,""berry_slice"":1}",1,460
"May 17, 2021","{""heart-L&redvelvet.gold"":0,""heart-L&redvelvet.pink"":1}",1,2417
"May 17, 2021","{""cereal"":6}",3,2732
"May 17, 2021","{""hella"":1,""salt"":1}",1,364
"May 17, 2021","{""kiss-1lb"":1}",1,1760
"May 17, 2021","{""banana-2lb"":1,""cereal"":2}",1,3225
"May 17, 2021","{""heart-S&ganache.pink"":1}",1,666
"May 17, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""rj17cokzct"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1,704
"May 17, 2021","{""deathcake"":1}",1,840
"May 17, 2021","{""pbj"":1,""hella"":1,""cupc"":1}",1,561
"May 17, 2021","{""coconut-1lb"":0,""cereal"":2,""chocpudding-1lb#dearest"":1}",1,2332
"May 17, 2021","{""deathchoc"":1,""salt"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""9v6bceio8xf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""bancheese~s"":1}",1,879
"May 17, 2021","{""mayong-2lb"":0,""mixedberry-1lb"":0,""mixedberry-2lb"":1,""cereal"":2}",1,3060
"May 17, 2021","{""cereal"":4}",3,1772
"May 17, 2021","{""custom"":[{""title"":""Lady in pink 2 ชั้น สีชมพูอ่อน(แนบรูป) / ชั้นล่าง 2 ปอนด์ - banana nutella / ชั้นบน 1 ปอนด์ - strawberry kiss "",""price"":4500,""quantity"":1,""id"":""dj9xa18fmgr""}]}",1,4800
"May 17, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""sax1wrqf5mr"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":6,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1149
"May 17, 2021","{""cereal"":3}",2,873
