datetime (Date),cart,Record Count
"Nov 22, 2020","{""pbj"":1,""doubletrouble"":1,""claus"":1}",1
"Nov 22, 2020","{""hella"":1,""redvelvet"":1}",1
"Nov 22, 2020","{""pbj"":1}",1
"Nov 22, 2020","{""bae"":3,""fudge"":3,""redbrownie"":3}",1
"Nov 22, 2020","{""hella"":1,""cupc"":1,""salt"":1,""bae"":3}",1
"Nov 22, 2020","{""sexyback"":1,""triplec"":1}",1
"Nov 22, 2020","{""sexyback"":1,""babyog"":1,""cornflakes"":1,""bae"":1,""redbrownie"":1,""fudge"":1}",1
"Nov 22, 2020","{""doubletrouble"":2,""mamaog"":1,""triplec"":1,""babyog"":1}",1
"Nov 22, 2020","{""fudge"":9,""hella"":1}",1
"Nov 22, 2020","{""cornflakes"":1,""pistachio"":1}",1
"Nov 22, 2020","{""pbj"":1,""kiss_slice"":1}",1
"Nov 22, 2020","{""mamaog"":1,""cornflakes"":1,""doubletrouble"":1}",1
"Nov 22, 2020","{""redbrownie"":5,""fudge"":4,""salt"":1,""redvelvet"":1}",1
"Nov 22, 2020","{""mamaog"":1,""sexyback"":1}",1
"Nov 22, 2020","{""sexyback"":1,""cornflakes"":1}",1
"Nov 22, 2020","{""doubletrouble"":1,""matcha"":1,""hella"":1}",1
"Nov 22, 2020","{""sexyback"":1,""babyog"":1}",1
"Nov 22, 2020","{""pistachio"":1,""claus"":2,""doubletrouble"":1}",1
"Nov 22, 2020","{""bae"":1,""triplec"":1}",1
"Nov 22, 2020","{""hella"":1,""mamaog"":1,""sexyback"":1,""bae"":3,""redbrownie"":3}",1
"Nov 22, 2020","{""pistachio"":1,""claus"":1}",1
"Nov 22, 2020","{""hella"":1,""salt"":1}",1
"Nov 22, 2020","{""cupc"":1,""deathchoc"":1}",2
"Nov 22, 2020","{""fudge"":1,""bae"":1,""redbrownie"":1,""doubletrouble"":1}",1
"Nov 22, 2020","{""pbj"":1,""mamaog"":1}",1
"Nov 22, 2020","{""fudge"":2,""doubletrouble"":1}",1
"Nov 22, 2020","{""cupc"":1,""pistachio"":1}",1
"Nov 22, 2020","{""pistachio"":2,""pbj"":1,""redvelvet"":1}",1
"Nov 22, 2020","{""redvelvet"":1,""babyog"":1,""cornflakes"":1,""claus"":2,""pistachio"":1,""doubletrouble"":1}",1
"Nov 22, 2020","{""mamaog"":1,""doubletrouble"":1,""fudge"":1,""redbrownie"":1}",1
"Nov 22, 2020","{""redvelvet"":1}",1
"Nov 22, 2020","{""pbj"":1,""valrhona"":1}",1
"Nov 22, 2020","{""pistachio"":1}",3
"Nov 22, 2020","{""pistachio"":1,""doubletrouble"":1}",1
"Nov 22, 2020","{""hella"":1}",4
"Nov 22, 2020","{""doubletrouble"":2,""mamaog"":1,""babyog"":1,""cornflakes"":1,""redbrownie"":1}",1
"Nov 22, 2020","{""peanut"":1}",2
"Nov 22, 2020","{""mamaog"":1,""doubletrouble"":1}",1
"Nov 22, 2020","{""valrhona"":1}",1
"Nov 22, 2020","{""hella"":1,""cornflakes"":1}",1
"Nov 22, 2020","{""cornflakes"":1}",1
"Nov 22, 2020","{""matcha"":3,""cornflakes"":2,""sexyback"":3,""mamaog"":1,""claus"":1,""triplec"":1,""babyog"":1}",1
"Nov 22, 2020","{""mamaog"":1,""cornflakes"":1,""bae"":1,""fudge"":1}",1
"Nov 22, 2020","{""peanut"":1,""sexyback"":1,""claus"":1,""triplec"":1}",1
"Nov 22, 2020","{""cornflakes"":2,""sexyback"":2,""pistachio"":2,""claus"":1,""triplec"":1}",1
"Nov 22, 2020","{""sexyback"":1}",2
"Nov 22, 2020","{""mamaog"":1,""triplec"":1,""doubletrouble"":1,""sexyback"":1,""cornflakes"":1}",1
"Nov 22, 2020","{""doubletrouble"":1}",4
"Nov 22, 2020","{""sexyback"":4,""cornflakes"":4,""babyog"":2}",1
"Nov 22, 2020","{""bae"":1}",2
"Nov 22, 2020","{""mamaog"":1,""sexyback"":1,""babyog"":1,""matcha"":1}",1
"Nov 22, 2020","{""salt"":1,""hella"":1}",1
"Nov 22, 2020","{""claus"":1}",1
"Nov 22, 2020","{""mamaog"":1,""sexyback"":1,""claus"":1}",1
"Nov 22, 2020","{""salt"":1,""babyog"":1}",1
"Nov 22, 2020","{""matcha"":4,""doubletrouble"":2,""sexyback"":1}",1
"Nov 22, 2020","{""deathchoc"":2}",1
"Nov 22, 2020","{""salt"":1}",4
"Nov 22, 2020","{""deathchoc"":2,""cupc"":2,""sexyback"":1,""pistachio"":1}",1
"Nov 21, 2020","{""hella"":1,""pbj"":1,""sexyback"":1,""matcha"":1}",1
"Nov 21, 2020","{""cornflakes"":1}",1
"Nov 21, 2020","{""redvelvet"":1,""cupc"":1}",1
"Nov 21, 2020","{""sexyback"":1}",2
"Nov 21, 2020","{""cupc"":1}",4
"Nov 21, 2020","{""babyog"":1}",1
"Nov 21, 2020","{""cornflakes"":1,""pistachio"":1}",1
"Nov 21, 2020","{""fudge"":2,""redbrownie"":1}",1
"Nov 21, 2020","{""mamaog"":1,""sexyback"":1}",1
"Nov 21, 2020","{""redvelvet"":1,""pistachio"":1,""deathchoc"":1,""sexyback"":1}",1
"Nov 21, 2020","{""hella"":1,""sexyback"":1}",1
"Nov 21, 2020","{""sexyback"":1,""cornflakes"":1,""triplec"":1}",1
"Nov 21, 2020","{""redvelvet"":1}",2
"Nov 21, 2020","{""doubletrouble"":1,""matcha"":1,""bae"":1,""fudge"":1,""redbrownie"":1}",1
"Nov 21, 2020","{""pistachio"":3}",1
"Nov 21, 2020","{""bae"":1,""fudge"":1,""redbrownie"":1}",1
"Nov 21, 2020","{""peanut"":1}",2
"Nov 21, 2020","{""pistachio"":1}",5
"Nov 21, 2020","{""pbj"":2,""doubletrouble"":2}",1
"Nov 21, 2020","{""doubletrouble"":1,""mamaog"":1,""sexyback"":1,""cornflakes"":1}",1
"Nov 21, 2020","{""matcha"":1,""mamaog"":1,""claus"":1}",1
"Nov 21, 2020","{""doubletrouble"":1,""triplec"":1}",2
"Nov 21, 2020","{""redbrownie"":9,""fudge"":9,""mamaog"":2,""babyog"":2,""sexyback"":2,""pistachio"":2,""triplec"":2,""doubletrouble"":2}",1
"Nov 21, 2020","{""matcha"":1}",1
"Nov 21, 2020","{""hella"":1,""deathchoc"":1}",1
"Nov 21, 2020","{""triplec"":1}",1
"Nov 21, 2020","{""mamaog"":1,""doubletrouble"":1}",2
"Nov 21, 2020","{""pbj"":1}",5
"Nov 21, 2020","{""sexyback"":1,""cupc"":1}",1
"Nov 21, 2020","{""cupc"":1,""hella"":1}",1
"Nov 21, 2020","{""hella"":1}",1
"Nov 21, 2020","{""doubletrouble"":1}",3
"Nov 21, 2020","{""babyog"":1,""sexyback"":1}",1
"Nov 21, 2020","{""mamaog"":2,""sexyback"":1,""hella"":1}",1
"Nov 21, 2020","{""pbj"":1,""claus"":1,""sexyback"":1}",1
"Nov 21, 2020","{""pbj"":1,""sexyback"":1,""cornflakes"":1}",1
"Nov 21, 2020","{""salt"":1}",4
"Nov 21, 2020","{""fudge"":2,""bae"":2,""redbrownie"":2}",1
"Nov 21, 2020","{""redvelvet"":1,""cupc"":1,""matcha"":1}",1
"Nov 21, 2020","{""doubletrouble"":2}",1
"Nov 21, 2020","{""redvelvet"":1,""sexyback"":1}",1
"Nov 21, 2020","{""redvelvet"":1,""deathchoc"":1}",1
"Nov 21, 2020","{""hella"":2}",2
"Nov 21, 2020","{""sexyback"":1,""mamaog"":1}",1
"Nov 21, 2020","{""salt"":1,""triplec"":1}",1
"Nov 21, 2020","{""pistachio"":1,""mamaog"":1,""pbj"":1}",1
"Nov 21, 2020","{""deathchoc"":1,""salt"":1}",1
"Nov 21, 2020","{""peanut"":1,""cornflakes"":1,""matcha"":1}",1
"Nov 21, 2020","{""pbj"":1,""redbrownie"":1,""fudge"":1,""bae"":1}",1
"Nov 21, 2020","{""redbrownie"":1}",1
"Nov 21, 2020","{""cupc"":1,""sexyback"":1,""mamaog"":1}",1
"Nov 21, 2020","{""deathchoc"":1}",3
"Nov 21, 2020","{""valrhona"":1}",3
"Nov 21, 2020","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Nov 21, 2020","{""triplec"":3,""mamaog"":2,""sexyback"":2}",1
"Nov 21, 2020","{""mamaog"":1}",2
"Nov 21, 2020","{""deathchoc"":1,""redvelvet"":1}",2
"Nov 21, 2020","{""mamaog"":2,""sexyback"":1,""doubletrouble"":1,""matcha"":1}",1
"Nov 20, 2020","{""fudge"":3,""bae"":3,""redbrownie"":3}",5
"Nov 20, 2020","{""hella"":1,""doubletrouble"":1}",1
"Nov 20, 2020","{""hella"":1,""cornflakes"":2}",1
"Nov 20, 2020","{""redvelvet"":1,""peanut"":1}",1
"Nov 20, 2020","{""mamaog"":1,""sexyback"":1}",2
"Nov 20, 2020","{""doubletrouble"":2,""mamaog"":1,""matcha"":1}",1
"Nov 20, 2020","{""matcha"":1,""salt"":1,""bae"":6,""redbrownie"":3}",1
"Nov 20, 2020","{""fudge"":2}",1
"Nov 20, 2020","{""doubletrouble"":1,""sexyback"":1}",1
"Nov 20, 2020","{""mamaog"":1,""babyog"":1,""sexyback"":1,""pistachio"":1,""triplec"":1}",1
"Nov 20, 2020","{""sexyback"":1}",2
"Nov 20, 2020","{""pbj"":1,""redvelvet"":1,""pistachio"":1}",1
"Nov 20, 2020","{""peanut"":2,""mamaog"":1}",1
"Nov 20, 2020","{""doubletrouble"":1,""cornflakes"":1,""sexyback"":1}",1
"Nov 20, 2020","{""cornflakes"":1}",2
"Nov 20, 2020","{""redvelvet"":1,""pbj"":1,""pistachio"":2}",1
"Nov 20, 2020","{""sexyback"":6,""cornflakes"":4,""mamaog"":2,""redbrownie"":18}",1
"Nov 20, 2020","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""redbrownie"":1}",1
"Nov 20, 2020","{""matcha"":1}",1
"Nov 20, 2020","{""pistachio"":1,""doubletrouble"":1}",2
"Nov 20, 2020","{""doubletrouble"":2,""triplec"":2,""mamaog"":1}",1
"Nov 20, 2020","{""pistachio"":1,""pbj"":1,""cornflakes"":1}",1
"Nov 20, 2020","{""mamaog"":1,""salt"":1}",1
"Nov 20, 2020","{""mamaog"":1,""doubletrouble"":1}",2
"Nov 20, 2020","{""pbj"":1,""hella"":2,""mamaog"":2,""babyog"":1,""pistachio"":1}",1
"Nov 20, 2020","{""hella"":1,""pistachio"":1,""matcha"":2,""cornflakes"":1,""triplec"":1}",1
"Nov 20, 2020","{""deathchoc"":1}",5
"Nov 20, 2020","{""matcha"":2,""sexyback"":1,""babyog"":1,""triplec"":1}",1
"Nov 20, 2020","{""cornflakes"":1,""sexyback"":1,""pistachio"":1}",1
"Nov 20, 2020","{""hella"":1}",1
"Nov 20, 2020","{""salt"":1}",1
"Nov 20, 2020","{""bae"":1}",1
"Nov 20, 2020","{""mamaog"":1,""babyog"":1}",1
"Nov 20, 2020","{""doubletrouble"":1}",6
"Nov 20, 2020","{""hella"":1,""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Nov 20, 2020","{""mamaog"":1,""sexyback"":1,""triplec"":1,""matcha"":1,""bae"":2}",1
"Nov 20, 2020","{""matcha"":1,""doubletrouble"":2}",1
"Nov 20, 2020","{""cupc"":1}",6
"Nov 20, 2020","{""bae"":9,""babyog"":1,""matcha"":1}",1
"Nov 20, 2020","{""babyog"":1}",1
"Nov 20, 2020","{""pbj"":1}",2
"Nov 20, 2020","{""hella"":1,""cupc"":1}",1
"Nov 20, 2020","{""cupc"":1,""pbj"":1,""mamaog"":1,""babyog"":1,""sexyback"":1,""cornflakes"":1,""pistachio"":1}",1
"Nov 20, 2020","{""mamaog"":1,""matcha"":1}",1
"Nov 20, 2020","{""triplec"":1}",2
"Nov 20, 2020","{""mamaog"":1,""sexyback"":1,""doubletrouble"":2,""matcha"":1}",1
"Nov 20, 2020","{""deathchoc"":2,""redbrownie"":2}",1
"Nov 20, 2020","{""mamaog"":1,""babyog"":1,""cupc"":1,""redvelvet"":1}",1
"Nov 20, 2020","{""mamaog"":1}",6
"Nov 20, 2020","{""matcha"":2,""sexyback"":2,""pistachio"":1}",1
"Nov 20, 2020","{""mamaog"":2,""babyog"":1,""triplec"":1,""matcha"":1}",1
"Nov 20, 2020","{""valrhona"":1}",2
"Nov 20, 2020","{""sexyback"":2}",1
"Nov 20, 2020","{""pistachio"":1}",1
"Nov 20, 2020","{""mamaog"":1,""sexyback"":1,""cornflakes"":1}",1
"Nov 19, 2020","{""redbrownie"":9}",1
"Nov 19, 2020","{""deathchoc"":1}",3
"Nov 19, 2020","{""cupc"":1,""pbj"":1}",1
"Nov 19, 2020","{""fudge"":3,""bae"":3,""redbrownie"":3,""doubletrouble"":1}",1
"Nov 19, 2020","{""hella"":1,""deathchoc"":1}",1
"Nov 19, 2020","{""pistachio"":1,""matcha"":1}",1
"Nov 19, 2020","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Nov 19, 2020","{""sexyback"":2}",1
"Nov 19, 2020","{""bae"":1,""fudge"":1,""deathchoc"":0,""hella"":1}",1
"Nov 19, 2020","{""redvelvet"":1,""cornflakes"":1,""redbrownie"":1}",1
"Nov 19, 2020","{""hella"":1}",3
"Nov 19, 2020","{""salt"":2,""fudge"":5,""bae"":4}",1
"Nov 19, 2020","{""mamaog"":1,""babyog"":1,""doubletrouble"":1}",1
"Nov 19, 2020","{""salt"":1,""redvelvet"":1}",1
"Nov 19, 2020","{""sexyback"":1,""matcha"":1}",1
"Nov 19, 2020","{""doubletrouble"":1}",1
"Nov 19, 2020","{""pbj"":2,""hella"":2,""deathchoc"":2,""valrhona"":1,""peanut"":1}",1
"Nov 19, 2020","{""cupc"":1,""salt"":1,""pbj"":1}",1
"Nov 19, 2020","{""cornflakes"":1}",1
"Nov 19, 2020","{""salt"":1}",2
"Nov 19, 2020","{""cupc"":1}",4
"Nov 19, 2020","{""deathchoc"":1,""bae"":1,""fudge"":1}",1
"Nov 19, 2020","{""redvelvet"":1}",3
"Nov 19, 2020","{""cupc"":1,""bae"":1,""fudge"":0,""redbrownie"":1}",1
"Nov 19, 2020","{""cupc"":2}",1
"Nov 19, 2020","{""redbrownie"":5,""fudge"":2,""bae"":2}",1
"Nov 19, 2020","{""redvelvet"":1,""mamaog"":1,""matcha"":1}",1
"Nov 19, 2020","{""sexyback"":1,""doubletrouble"":1}",1
"Nov 19, 2020","{""cornflakes"":1,""doubletrouble"":1}",1
"Nov 19, 2020","{""mamaog"":1,""sexyback"":1}",1
"Nov 19, 2020","{""valrhona"":1}",1
"Nov 19, 2020","{""sexyback"":1}",2
"Nov 19, 2020","{""sexyback"":1,""cornflakes"":1,""matcha"":1,""doubletrouble"":1,""mamaog"":1}",1
"Nov 19, 2020","{""pbj"":1}",6
"Nov 19, 2020","{""mamaog"":1,""sexyback"":1,""triplec"":1}",1
"Nov 19, 2020","{""cupc"":1,""salt"":1}",1
"Nov 19, 2020","{""sexyback"":1,""mamaog"":1,""doubletrouble"":1,""cornflakes"":1}",1
"Nov 19, 2020","{""sexyback"":1,""cupc"":1}",1
"Nov 19, 2020","{""redvelvet"":1,""cornflakes"":1}",1
"Nov 19, 2020","{""cupc"":1,""pbj"":1,""mamaog"":2}",1
"Nov 19, 2020","{""pistachio"":1,""doubletrouble"":1}",1
"Nov 19, 2020","{""hella"":1,""deathchoc"":1,""salt"":1}",1
"Nov 19, 2020","{""mamaog"":1}",3
"Nov 19, 2020","{""sexyback"":2,""doubletrouble"":1,""cornflakes"":1,""matcha"":1}",1
"Nov 19, 2020","{""salt"":1,""hella"":1,""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Nov 19, 2020","{""hella"":2,""pbj"":1}",1
"Nov 19, 2020","{""triplec"":1}",3
"Nov 19, 2020","{""cornflakes"":1,""pistachio"":1}",1
"Nov 19, 2020","{""deathchoc"":1,""redvelvet"":1}",1
"Nov 19, 2020","{""pistachio"":1,""mamaog"":1}",1
"Nov 18, 2020","{""pistachio"":2}",1
"Nov 18, 2020","{""hella"":1}",2
"Nov 18, 2020","{""redbrownie"":2,""bae"":2}",1
"Nov 18, 2020","{""valrhona"":1,""peanut"":1}",1
"Nov 18, 2020","{""sexyback"":2,""cupc"":1}",1
"Nov 18, 2020","{""cupc"":1,""sexyback"":1}",1
"Nov 18, 2020","{""salt"":1,""fudge"":1}",1
"Nov 18, 2020","{""pistachio"":1,""triplec"":1}",1
"Nov 18, 2020","{""redbrownie"":2}",1
"Nov 18, 2020","{""babyog"":1,""cornflakes"":1}",1
"Nov 18, 2020","{""pbj"":1}",2
"Nov 18, 2020","{""cupc"":1}",2
"Nov 18, 2020","{""pbj"":1,""pistachio"":1}",1
"Nov 18, 2020","{""sexyback"":2,""pistachio"":1}",1
"Nov 18, 2020","{""triplec"":1}",1
"Nov 18, 2020","{""valrhona"":1}",1
"Nov 18, 2020","{""redvelvet"":1,""pistachio"":1}",1
"Nov 18, 2020","{""redvelvet"":1}",1
"Nov 18, 2020","{""deathchoc"":3}",1
"Nov 18, 2020","{""hella"":2,""pbj"":1,""cupc"":1}",1
"Nov 18, 2020","{""matcha"":1}",2
"Nov 18, 2020","{""matcha"":1,""hella"":1}",1
"Nov 18, 2020","{""deathchoc"":1}",1
"Nov 18, 2020","{""doubletrouble"":1}",1
"Nov 18, 2020","{""bae"":5,""fudge"":4,""deathchoc"":1,""salt"":1}",1
"Nov 18, 2020","{""salt"":1}",1
"Nov 18, 2020","{""salt"":2,""cornflakes"":1,""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Nov 18, 2020","{""deathchoc"":1,""pbj"":1}",1
"Nov 18, 2020","{""cupc"":1,""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Nov 17, 2020","{""matcha"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""bae"":1,""redbrownie"":1,""fudge"":1}",1
"Nov 17, 2020","{""bae"":1}",1
"Nov 17, 2020","{""sexyback"":1}",4
"Nov 17, 2020","{""babyog"":1}",1
"Nov 17, 2020","{""bae"":3,""fudge"":3,""redbrownie"":3}",1
"Nov 17, 2020","{""sexyback"":1,""mamaog"":1}",1
"Nov 17, 2020","{""sexyback"":1,""cornflakes"":1}",1
"Nov 17, 2020","{""redvelvet"":1,""peanut"":1}",1
"Nov 17, 2020","{""valrhona"":1}",1
"Nov 17, 2020","{""pbj"":1,""redvelvet"":1}",1
"Nov 17, 2020","{""matcha"":1,""mamaog"":1}",1
"Nov 17, 2020","{""salt"":1,""mamaog"":2,""cupc"":1}",1
"Nov 17, 2020","{""redvelvet"":1,""mamaog"":1,""babyog"":1,""matcha"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""matcha"":1}",1
"Nov 17, 2020","{""salt"":1}",1
"Nov 17, 2020","{""doubletrouble"":1}",2
"Nov 17, 2020","{""mamaog"":1,""doubletrouble"":1}",2
"Nov 17, 2020","{""matcha"":2,""triplec"":2}",1
"Nov 17, 2020","{""hella"":1}",8
"Nov 17, 2020","{""mamaog"":1,""sexyback"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""mamaog"":1,""matcha"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""valrhona"":1,""peanut"":1,""pbj"":1}",1
"Nov 17, 2020","{""mamaog"":1,""sexyback"":1,""babyog"":1,""redvelvet"":1}",1
"Nov 17, 2020","{""cupc"":1}",5
"Nov 17, 2020","{""redvelvet"":1}",2
"Nov 17, 2020","{""cupc"":1,""cornflakes"":1,""matcha"":1}",1
"Nov 17, 2020","{""doubletrouble"":1,""fudge"":1,""bae"":1,""mamaog"":1}",1
"Nov 17, 2020","{""triplec"":1,""sexyback"":1,""mamaog"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""triplec"":1}",2
"Nov 17, 2020","{""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Nov 17, 2020","{""hella"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Nov 17, 2020","{""mamaog"":1,""sexyback"":1}",3
"Nov 17, 2020","{""bae"":5,""fudge"":4,""mamaog"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""deathchoc"":1}",3
"Nov 17, 2020","{""pbj"":1,""cupc"":1,""deathchoc"":1,""mamaog"":3,""sexyback"":1,""matcha"":1}",1
"Nov 17, 2020","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Nov 17, 2020","{""cupc"":1,""sexyback"":1,""mamaog"":1}",1
"Nov 17, 2020","{""hella"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""deathchoc"":1,""sexyback"":1}",1
"Nov 17, 2020","{""hella"":2,""redbrownie"":1}",1
"Nov 17, 2020","{""sexyback"":1,""babyog"":1}",2
"Nov 17, 2020","{""doubletrouble"":3}",1
"Nov 17, 2020","{""pbj"":1,""doubletrouble"":1}",1
"Nov 17, 2020","{""bae"":3,""fudge"":3,""redbrownie"":3,""deathchoc"":2}",1
"Nov 17, 2020","{""pbj"":1}",3
"Nov 17, 2020","{""doubletrouble"":1,""triplec"":1,""cornflakes"":1}",1
"Nov 17, 2020","{""sexyback"":2,""mamaog"":2,""doubletrouble"":1}",1
"Nov 17, 2020","{""peanut"":1,""salt"":1}",1
"Nov 17, 2020","{""cupc"":1,""redvelvet"":1,""salt"":2}",1
"Nov 17, 2020","{""fudge"":9}",1
"Nov 17, 2020","{""cornflakes"":1,""sexyback"":1}",1
"Nov 17, 2020","{""pbj"":1,""matcha"":1}",1
"Nov 16, 2020","{""doubletrouble"":1,""mamaog"":1}",1
"Nov 16, 2020","{""pbj"":2}",1
"Nov 16, 2020","{""deathchoc"":1,""cupc"":1,""babyog"":1,""sexyback"":1}",1
"Nov 16, 2020","{""hella"":2}",1
"Nov 16, 2020","{""babyog"":1}",1
"Nov 16, 2020","{""mamaog"":1}",3
"Nov 16, 2020","{""fudge"":1,""bae"":1,""redbrownie"":1}",1
"Nov 16, 2020","{""cupc"":1,""valrhona"":1}",1
"Nov 16, 2020","{""sexyback"":1}",1
"Nov 16, 2020","{""salt"":2,""cupc"":1,""sexyback"":1}",1
"Nov 16, 2020","{""cupc"":1,""hella"":1}",1
"Nov 16, 2020","{""doubletrouble"":1,""sexyback"":1}",1
"Nov 16, 2020","{""hella"":1,""deathchoc"":1}",1
"Nov 16, 2020","{""pbj"":2,""sexyback"":2,""mamaog"":1}",1
"Nov 16, 2020","{""pbj"":1,""redvelvet"":1,""matcha"":1,""deathchoc"":1}",1
"Nov 16, 2020","{""sexyback"":1,""matcha"":1}",1
"Nov 16, 2020","{""redvelvet"":1,""redbrownie"":1,""cornflakes"":1}",1
"Nov 16, 2020","{""matcha"":2,""pbj"":1,""hella"":1}",1
"Nov 16, 2020","{""hella"":2,""salt"":1}",1
"Nov 16, 2020","{""cornflakes"":2}",1
"Nov 16, 2020","{""hella"":1}",1
"Nov 16, 2020","{""mamaog"":1,""doubletrouble"":1}",1
"Nov 16, 2020","{""pbj"":1}",1
"Nov 16, 2020","{""triplec"":1,""redvelvet"":1}",1
"Nov 16, 2020","{""doubletrouble"":1}",1
"Nov 16, 2020","{""doubletrouble"":3,""triplec"":1,""fudge"":1}",1
"Nov 16, 2020","{""deathchoc"":1}",1
"Nov 16, 2020","{""valrhona"":1}",1
"Nov 16, 2020","{""sexyback"":3,""babyog"":2,""hella"":1,""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Nov 15, 2020","{""bae"":3,""redbrownie"":3,""fudge"":3,""pbj"":1,""doubletrouble"":1,""sexyback"":1,""mamaog"":1}",1
"Nov 15, 2020","{""cupc"":1,""deathchoc"":1,""redvelvet"":1,""matcha"":1,""doubletrouble"":1}",1
"Nov 15, 2020","{""valrhona"":1}",1
"Nov 15, 2020","{""mamaog"":1,""sexyback"":1}",1
"Nov 15, 2020","{""fudge"":2}",1
"Nov 15, 2020","{""doubletrouble"":1,""cupc"":1}",1
"Nov 15, 2020","{""redvelvet"":1,""salt"":1}",1
"Nov 15, 2020","{""hella"":1,""deathchoc"":1,""salt"":1}",1
"Nov 15, 2020","{""kiss_slice"":1}",1
"Nov 15, 2020","{""mamaog"":1}",3
"Nov 15, 2020","{""mamaog"":1,""sexyback"":2,""cornflakes"":1,""matcha"":1}",1
"Nov 15, 2020","{""cupc"":1,""salt"":1,""fudge"":1,""bae"":1}",1
"Nov 15, 2020","{""triplec"":1}",1
"Nov 15, 2020","{""pbj"":1,""matcha"":1}",1
"Nov 15, 2020","{""babyog"":1,""triplec"":1}",1
"Nov 15, 2020","{""valrhona"":1,""peanut"":1}",1
"Nov 15, 2020","{""doubletrouble"":3}",1
"Nov 15, 2020","{""doubletrouble"":1}",5
"Nov 15, 2020","{""hella"":2,""babyog"":1,""sexyback"":1}",1
"Nov 15, 2020","{""sexyback"":5,""mamaog"":1}",1
"Nov 15, 2020","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Nov 15, 2020","{""deathchoc"":1}",1
"Nov 15, 2020","{""bae"":3,""fudge"":3,""redbrownie"":3}",2
"Nov 15, 2020","{""pbj"":1,""babyog"":1}",1
"Nov 15, 2020","{""doubletrouble"":1,""redbrownie"":3}",1
"Nov 15, 2020","{""redvelvet"":1}",1
"Nov 15, 2020","{""sexyback"":1,""babyog"":1,""matcha"":1}",1
"Nov 15, 2020","{""redvelvet"":1,""cupc"":1}",1
"Nov 15, 2020","{""mamaog"":1,""matcha"":1}",1
"Nov 15, 2020","{""cupc"":1}",3
"Nov 15, 2020","{""sexyback"":1,""triplec"":1}",1
"Nov 15, 2020","{""peanut"":1,""babyog"":1}",1
"Nov 15, 2020","{""deathchoc"":1,""pbj"":1}",1
"Nov 15, 2020","{""cupc"":1,""peanut"":1}",1
"Nov 15, 2020","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1
"Nov 15, 2020","{""hella"":1}",5
"Nov 15, 2020","{""cornflakes"":1}",2
"Nov 15, 2020","{""bae"":5,""fudge"":4}",1
"Nov 15, 2020","{""mamaog"":1,""sexyback"":1,""cornflakes"":1,""doubletrouble"":2}",1
"Nov 15, 2020","{""salt"":1}",1
"Nov 14, 2020","{""doubletrouble"":1,""mamaog"":1,""fudge"":1,""bae"":1,""redbrownie"":1}",1
"Nov 14, 2020","{""cornflakes"":1}",1
"Nov 14, 2020","{""cupc"":1,""hella"":1,""mamaog"":1}",1
"Nov 14, 2020","{""babyog"":1}",1
"Nov 14, 2020","{""cupc"":1}",1
"Nov 14, 2020","{""sexyback"":1}",3
"Nov 14, 2020","{""mamaog"":1,""sexyback"":1}",1
"Nov 14, 2020","{""pbj"":1,""doubletrouble"":1}",1
"Nov 14, 2020","{""peanut"":1,""sexyback"":1,""cornflakes"":1,""hella"":1}",1
"Nov 14, 2020","{""redvelvet"":1,""matcha"":1}",1
"Nov 14, 2020","{""peanut"":1}",1
"Nov 14, 2020","{""sexyback"":6,""cornflakes"":1,""matcha"":1,""doubletrouble"":1,""mamaog"":1,""triplec"":1,""babyog"":1}",1
"Nov 14, 2020","{""cupc"":1,""peanut"":1,""valrhona"":1}",1
"Nov 14, 2020","{""fudge"":3,""bae"":3,""redbrownie"":3,""mamaog"":2}",1
"Nov 14, 2020","{""triplec"":1}",2
"Nov 14, 2020","{""hella"":1,""deathchoc"":1}",1
"Nov 14, 2020","{""hella"":1}",4
"Nov 14, 2020","{""redbrownie"":3,""fudge"":3,""bae"":3}",1
"Nov 14, 2020","{""pbj"":1}",2
"Nov 14, 2020","{""fudge"":1}",1
"Nov 14, 2020","{""mamaog"":1,""doubletrouble"":1}",2
"Nov 14, 2020","{""bae"":2}",1
"Nov 14, 2020","{""redbrownie"":4,""fudge"":4,""bae"":1,""cupc"":1,""redvelvet"":1}",1
